序位	詞彙	詞頻	百萬詞頻
63466	大奧	3	0.39
63467	爬完	3	0.39
63468	底薪	3	0.39
63469	姨	3	0.39
63470	華工	3	0.39
63471	食品店	3	0.39
63472	木棧	3	0.39
63473	地方志	3	0.39
63474	佳木斯市人	3	0.39
63475	降職	3	0.39
63476	台山	3	0.39
63477	公投盟	3	0.39
63478	木盤	3	0.39
63479	挖去	3	0.39
63480	洪州	3	0.39
63481	柯錫杰	3	0.39
63482	薪火	3	0.39
63483	優格醬	3	0.39
63484	戒菸戒	3	0.39
63485	畏罪	3	0.39
63486	牛肝菌	3	0.39
63487	炊煮	3	0.39
63488	脾主	3	0.39
63489	療方	3	0.39
63490	楊謹華	3	0.39
63491	楊智仁	3	0.39
63492	天倫	3	0.39
63493	眾議會	3	0.39
63494	綱常	3	0.39
63495	邱昱勳	3	0.39
63496	巴志	3	0.39
63497	江昭儀	3	0.39
63498	柚子醬	3	0.39
63499	魏如萱	3	0.39
63500	下油鍋	3	0.39
63501	炸醬	3	0.39
63502	大腸直腸	3	0.39
63503	普降	3	0.39
63504	方川尹	3	0.39
63505	放牛	3	0.39
63506	硝化	3	0.39
63507	南竿鄉	3	0.39
63508	何厚鏵	3	0.39
63509	七一	3	0.39
63510	日萬	3	0.39
63511	任天堂	3	0.39
63512	富美舘	3	0.39
63513	顏真卿	3	0.39
63514	海葬	3	0.39
63515	樹葬	3	0.39
63516	納骨	3	0.39
63517	葬法	3	0.39
63518	奠安宮	3	0.39
63519	轉注	3	0.39
63520	增加值	3	0.39
63521	重啓	3	0.39
63522	火腿片	3	0.39
63523	許志鵬	3	0.39
63524	望京	3	0.39
63525	百家姓	3	0.39
63526	王棠云	3	0.39
63527	平於	3	0.39
63528	中江縣	3	0.39
63529	王廣微	3	0.39
63530	離間	3	0.39
63531	蘭博	3	0.39
63532	設計處	3	0.39
63533	地廣人稀	3	0.39
63534	漂髮	3	0.39
63535	凝凍	3	0.39
63536	社民	3	0.39
63537	總膽管	3	0.39
63538	膽道	3	0.39
63539	電棒	3	0.39
63540	全程組	3	0.39
63541	白沫	3	0.39
63542	曹順雄	3	0.39
63543	禮貌性	3	0.39
63544	脂肪量	3	0.39
63545	力阻	3	0.39
63546	嫣然	3	0.39
63547	入殮	3	0.39
63548	驅走	3	0.39
63549	肌精	3	0.39
63550	驚詫	3	0.39
63551	融冰	3	0.39
63552	一成八	3	0.39
63553	犯罪學	3	0.39
63554	社會類	3	0.39
63555	孫員	3	0.39
63556	咱倆	3	0.39
63557	劉明俊	3	0.39
63558	悠活	3	0.39
63559	失重	3	0.39
63560	仲秋	3	0.39
63561	解法	3	0.39
63562	柿	3	0.39
63563	密使	3	0.39
63564	瓦隆	3	0.39
63565	繞梁	3	0.39
63566	陳體	3	0.39
63567	茶博會	3	0.39
63568	退休俸	3	0.39
63569	小姑	3	0.39
63570	精行儉德	3	0.39
63571	團團轉	3	0.39
63572	查禁	3	0.39
63573	聯名款	3	0.39
63574	篡權	3	0.39
63575	親娘	3	0.39
63576	姆欽	3	0.39
63577	惡務盡	3	0.39
63578	頭寮	3	0.39
63579	莊奕琦	3	0.39
63580	衣角	3	0.39
63581	入園率	3	0.39
63582	姊妹州	3	0.39
63583	費格魯茲	3	0.39
63584	高卡	3	0.39
63585	關稅稅	3	0.39
63586	歸僑	3	0.39
63587	齊步	3	0.39
63588	舟車	3	0.39
63589	莎翁	3	0.39
63590	獅身人	3	0.39
63591	有機米	3	0.39
63592	田泰達	3	0.39
63593	諾瓦	3	0.39
63594	游向	3	0.39
63595	麻利	3	0.39
63596	葛雷德	3	0.39
63597	維諾	3	0.39
63598	戰加劇	3	0.39
63599	吳怡霈	3	0.39
63600	贊不絕口	3	0.39
63601	商海康	3	0.39
63602	預言家	3	0.39
63603	裝葉克膜	3	0.39
63604	料源	3	0.39
63605	樂不可支	3	0.39
63606	東野圭	3	0.39
63607	謝卿宏	3	0.39
63608	黃美慧	3	0.39
63609	曾嘉輝	3	0.39
63610	一中樂敘	3	0.39
63611	大熊	3	0.39
63612	掛一漏萬	3	0.39
63613	謝伊	3	0.39
63614	仁愛區	3	0.39
63615	中閔	3	0.39
63616	等職	3	0.39
63617	軍人軍	3	0.39
63618	灼熱感	3	0.39
63619	佛蘿倫斯	3	0.39
63620	吳成典	3	0.39
63621	弄懂	3	0.39
63622	臺華窯	3	0.39
63623	丙烯	3	0.39
63624	凝集	3	0.39
63625	葉至誠	3	0.39
63626	門柱	3	0.39
63627	有病	3	0.39
63628	陽世	3	0.39
63629	釣魚線	3	0.39
63630	拓荒	3	0.39
63631	溢出來	3	0.39
63632	取穴	3	0.39
63633	電針	3	0.39
63634	淮河	3	0.39
63635	蘇柏斌	3	0.39
63636	解悶	3	0.39
63637	義憤	3	0.39
63638	黃塗山	3	0.39
63639	花飾	3	0.39
63640	玉溪	3	0.39
63641	天怒人怨	3	0.39
63642	黃明和	3	0.39
63643	博文	3	0.39
63644	電火溪橋	3	0.39
63645	黑土	3	0.39
63646	舒	3	0.39
63647	飛虎隊	3	0.39
63648	棄置桶	3	0.39
63649	家具店	3	0.39
63650	衣襟	3	0.39
63651	開城	3	0.39
63652	趙安娜	3	0.39
63653	顏宗海	3	0.39
63654	蔡景耀	3	0.39
63655	政策部	3	0.39
63656	愛河灣	3	0.39
63657	狂瀾	3	0.39
63658	上架場	3	0.39
63659	出山	3	0.39
63660	力挽	3	0.39
63661	玄妙	3	0.39
63662	溫芳宜	3	0.39
63663	竹藝社	3	0.39
63664	裁處書	3	0.39
63665	語錄	3	0.39
63666	高黃霖	3	0.39
63667	提名制	3	0.39
63668	虛有其表	3	0.39
63669	曲館	3	0.39
63670	美聯準	3	0.39
63671	官民	3	0.39
63672	瘦體素	3	0.39
63673	年商	3	0.39
63674	轉校	3	0.39
63675	欲言又止	3	0.39
63676	流回	3	0.39
63677	華湧	3	0.39
63678	教示	3	0.39
63679	晉代	3	0.39
63680	藥行	3	0.39
63681	茫	3	0.39
63682	唐娜·史垂克蘭	3	0.39
63683	中唐	3	0.39
63684	周成王	3	0.39
63685	房思琪	3	0.39
63686	療護	3	0.39
63687	媒合率	3	0.39
63688	卸下來	3	0.39
63689	過機	3	0.39
63690	今時	3	0.39
63691	法王寺	3	0.39
63692	亡靈	3	0.39
63693	郭玟伶	3	0.39
63694	金門人	3	0.39
63695	許正芳	3	0.39
63696	偏安	3	0.39
63697	麵包丁	3	0.39
63698	向俊偉	3	0.39
63699	貝坦西斯	3	0.39
63700	印入	3	0.39
63701	瑪麗安	3	0.39
63702	董燊	3	0.39
63703	平安亭	3	0.39
63704	血驗子	3	0.39
63705	漢堡包	3	0.39
63706	羅德水	3	0.39
63707	石獅	3	0.39
63708	豬肉排	3	0.39
63709	丁健剛	3	0.39
63710	花盆	3	0.39
63711	李增財	3	0.39
63712	族類	3	0.39
63713	百依百順	3	0.39
63714	社工科	3	0.39
63715	過不去	3	0.39
63716	弓箭手	3	0.39
63717	蘇世強	3	0.39
63718	紮好	3	0.39
63719	威爾茅斯橋	3	0.39
63720	福影城	3	0.39
63721	修復式	3	0.39
63722	質素	3	0.39
63723	咽炎	3	0.39
63724	重作	3	0.39
63725	仙果	3	0.39
63726	用工	3	0.39
63727	轉運體	3	0.39
63728	潮州鎮	3	0.39
63729	材料廠	3	0.39
63730	葉建源	3	0.39
63731	瀉法	3	0.39
63732	侍衛	3	0.39
63733	林文豪	3	0.39
63734	半信半疑	3	0.39
63735	誤擊	3	0.39
63736	警衛室	3	0.39
63737	活血化瘀	3	0.39
63738	色胺	3	0.39
63739	風車節	3	0.39
63740	食草	3	0.39
63741	證狀	3	0.39
63742	中醫學	3	0.39
63743	乾硬	3	0.39
63744	顓	3	0.39
63745	偷笑	3	0.39
63746	嬤	3	0.39
63747	加里寧格勒	3	0.39
63748	頭面	3	0.39
63749	頊	3	0.39
63750	乳母	3	0.39
63751	滾到	3	0.39
63752	吳宏國	3	0.39
63753	流洩	3	0.39
63754	行大運	3	0.39
63755	細沙	3	0.39
63756	笑答	3	0.39
63757	新創獎	3	0.39
63758	朱秀芬	3	0.39
63759	分隔開	3	0.39
63760	分合	3	0.39
63761	陽極	3	0.39
63762	存託	3	0.39
63763	實踐力	3	0.39
63764	林舜龍	3	0.39
63765	熱門診	3	0.39
63766	陽電	3	0.39
63767	光孢子	3	0.39
63768	栽培法	3	0.39
63769	臺指	3	0.39
63770	作文課	3	0.39
63771	日前夕	3	0.39
63772	長年累月	3	0.39
63773	陵蘭	3	0.39
63774	投資格	3	0.39
63775	公車亭	3	0.39
63776	氚氣	3	0.39
63777	研究站	3	0.39
63778	崗哨	3	0.39
63779	週末報	3	0.39
63780	黃蔡寬	3	0.39
63781	總起來	3	0.39
63782	夾角	3	0.39
63783	天兵天將	3	0.39
63784	張建中	3	0.39
63785	碰不得	3	0.39
63786	林秀瓊	3	0.39
63787	出水口	3	0.39
63788	進出站	3	0.39
63789	李金玉	3	0.39
63790	鍛造	3	0.39
63791	沈靜濤	3	0.39
63792	卓伯源	3	0.39
63793	撓場	3	0.39
63794	施宜蓁	3	0.39
63795	嘉創	3	0.39
63796	波斯菊花	3	0.39
63797	李克亞	3	0.39
63798	欣向	3	0.39
63799	向度	3	0.39
63800	啾啾	3	0.39
63801	瓦屋	3	0.39
63802	蒸餾所	3	0.39
63803	皮匠	3	0.39
63804	取道	3	0.39
63805	諾大	3	0.39
63806	掏心掏肺	3	0.39
63807	覺知	3	0.39
63808	黃淑美	3	0.39
63809	輕生案	3	0.39
63810	陳宏彰	3	0.39
63811	嫂嫂	3	0.39
63812	串珠	3	0.39
63813	攣縮	3	0.39
63814	南薰礁	3	0.39
63815	呂梁	3	0.39
63816	金榮敏	3	0.39
63817	口是心非	3	0.39
63818	趙黎平	3	0.39
63819	加布里爾	3	0.39
63820	何信煒	3	0.39
63821	洪維新	3	0.39
63822	起造	3	0.39
63823	爾文	3	0.39
63824	攀爬到	3	0.39
63825	卡森	3	0.39
63826	凝結成	3	0.39
63827	大南澳	3	0.39
63828	長喙	3	0.39
63829	歲女	3	0.39
63830	周間	3	0.39
63831	鏈接	3	0.39
63832	記下來	3	0.39
63833	心死	3	0.39
63834	敲下	3	0.39
63835	低成就	3	0.39
63836	黑豹旗	3	0.39
63837	李光洙	3	0.39
63838	遼寧艦	3	0.39
63839	天德	3	0.39
63840	米德爾伯里	3	0.39
63841	熔爐	3	0.39
63842	辜仲諒	3	0.39
63843	加油機	3	0.39
63844	早到	3	0.39
63845	捎來	3	0.39
63846	好事成	3	0.39
63847	社柳	3	0.39
63848	鳥語	3	0.39
63849	鯊魚隊	3	0.39
63850	嚴明	3	0.39
63851	豐輝	3	0.39
63852	涂維政	3	0.39
63853	乾麵	3	0.39
63854	礦床	3	0.39
63855	細軟	3	0.39
63856	廖國棟	3	0.39
63857	卡巴精	3	0.39
63858	台灣市	3	0.39
63859	挑走	3	0.39
63860	邪路	3	0.39
63861	德山	3	0.39
63862	雲林廠	3	0.39
63863	德亞瑪	3	0.39
63864	欣欣然	3	0.39
63865	金馬奬	3	0.39
63866	嘉獎	3	0.39
63867	文英	3	0.39
63868	情報區	3	0.39
63869	松下幸之助	3	0.39
63870	聚紡	3	0.39
63871	利用到	3	0.39
63872	婦幼贊	3	0.39
63873	新加坡人	3	0.39
63874	機能化	3	0.39
63875	周振	3	0.39
63876	梅里埃	3	0.39
63877	椒粉	3	0.39
63878	派瑞	3	0.39
63879	張芷萱	3	0.39
63880	陳秉豐	3	0.39
63881	低利息	3	0.39
63882	白沙	3	0.39
63883	土庫曼	3	0.39
63884	瓊中	3	0.39
63885	保亭	3	0.39
63886	五指山	3	0.39
63887	芙緹嘉	3	0.39
63888	搬演	3	0.39
63889	擂台賽	3	0.39
63890	出鏡	3	0.39
63891	苦楝樹	3	0.39
63892	一排排	3	0.39
63893	入浴劑	3	0.39
63894	政治組	3	0.39
63895	髮精	3	0.39
63896	和解圈	3	0.39
63897	等艙	3	0.39
63898	馬曉月	3	0.39
63899	送機	3	0.39
63900	蛋白粉	3	0.39
63901	柳裕	3	0.39
63902	蔡壁如	3	0.39
63903	馭風	3	0.39
63904	塞德	3	0.39
63905	即行	3	0.39
63906	蛔蟲	3	0.39
63907	五成三	3	0.39
63908	希爾德	3	0.39
63909	幼兒班	3	0.39
63910	減污	3	0.39
63911	園冶獎	3	0.39
63912	張永江	3	0.39
63913	許願瓶	3	0.39
63914	步向	3	0.39
63915	詹益忠	3	0.39
63916	浮空	3	0.39
63917	發掘出來	3	0.39
63918	指環	3	0.39
63919	開鍘	3	0.39
63920	新娘子	3	0.39
63921	互愛	3	0.39
63922	中國節	3	0.39
63923	卦山	3	0.39
63924	陸淑美	3	0.39
63925	流金	3	0.39
63926	韋瓦第	3	0.39
63927	萬巒	3	0.39
63928	施斌	3	0.39
63929	世運會	3	0.39
63930	協奏	3	0.39
63931	手繪風	3	0.39
63932	林邊	3	0.39
63933	檜木屋	3	0.39
63934	麗質	3	0.39
63935	格陵蘭人	3	0.39
63936	恆春鎮	3	0.39
63937	酒泉	3	0.39
63938	苛求	3	0.39
63939	九渠溝	3	0.39
63940	陸外企	3	0.39
63941	孔洞	3	0.39
63942	大法功法	3	0.39
63943	巿政	3	0.39
63944	黃進雄	3	0.39
63945	顧問法	3	0.39
63946	李豐	3	0.39
63947	競拍	3	0.39
63948	觀月	3	0.39
63949	復播	3	0.39
63950	反空汙	3	0.39
63951	俊安	3	0.39
63952	領取到	3	0.39
63953	餘件	3	0.39
63954	長治	3	0.39
63955	歐陽娜娜	3	0.39
63956	弗萊克	3	0.39
63957	結交到	3	0.39
63958	足球狀	3	0.39
63959	自籌款	3	0.39
63960	辛亥	3	0.39
63961	聯合作	3	0.39
63962	協調感	3	0.39
63963	建功二路	3	0.39
63964	黃朝雲	3	0.39
63965	烽煙	3	0.39
63966	桃檢	3	0.39
63967	黃繼豪	3	0.39
63968	降低為	3	0.39
63969	扮裝	3	0.39
63970	換來換去	3	0.39
63971	鼎鼐	3	0.39
63972	吉田茂	3	0.39
63973	樂投	3	0.39
63974	行銷科	3	0.39
63975	前後任	3	0.39
63976	秘書科	3	0.39
63977	土開	3	0.39
63978	粉墨	3	0.39
63979	黑心蛋	3	0.39
63980	快板	3	0.39
63981	魚頭	3	0.39
63982	挖取	3	0.39
63983	迫切性	3	0.39
63984	地景式	3	0.39
63985	屏東區	3	0.39
63986	煮滾	3	0.39
63987	唐長	3	0.39
63988	歡喜心	3	0.39
63989	巡防局	3	0.39
63990	陳志鍠	3	0.39
63991	李洋	3	0.39
63992	內衛	3	0.39
63993	譚雅	3	0.39
63994	閒錢	3	0.39
63995	四維路	3	0.39
63996	拜區	3	0.39
63997	登記數	3	0.39
63998	鬥嘴	3	0.39
63999	喬羅素	3	0.39
64000	朝氣蓬勃	3	0.39
64001	三氯乙烯	3	0.39
64002	陽晝	3	0.39
64003	楊明華	3	0.39
64004	丹尼爾克雷格	3	0.39
64005	謝靜茹	3	0.39
64006	接拍	3	0.39
64007	生物種	3	0.39
64008	白金漢宮	3	0.39
64009	蔡春進	3	0.39
64010	大病	3	0.39
64011	法庫爾	3	0.39
64012	勁歌	3	0.39
64013	養蚵	3	0.39
64014	中價位	3	0.39
64015	重奏團	3	0.39
64016	吳永靖	3	0.39
64017	鴉雀無聲	3	0.39
64018	暈機	3	0.39
64019	水來土掩	3	0.39
64020	空服	3	0.39
64021	航務	3	0.39
64022	來思達	3	0.39
64023	市民卡	3	0.39
64024	玉里鎮	3	0.39
64025	蝦醬	3	0.39
64026	橫濱市	3	0.39
64027	活動度	3	0.39
64028	王素娥	3	0.39
64029	機油	3	0.39
64030	平添	3	0.39
64031	苷	3	0.39
64032	判罪	3	0.39
64033	主次	3	0.39
64034	工欲善其事	3	0.39
64035	樂官網	3	0.39
64036	稀奇古怪	3	0.39
64037	黃惠文	3	0.39
64038	羅曼	3	0.39
64039	玉渠宮	3	0.39
64040	一口口	3	0.39
64041	縱貫線	3	0.39
64042	簡光明	3	0.39
64043	副代表	3	0.39
64044	奠	3	0.39
64045	蒙德	3	0.39
64046	笑到	3	0.39
64047	周志宏	3	0.39
64048	沙田區	3	0.39
64049	矽島	3	0.39
64050	投射出	3	0.39
64051	三光里爺	3	0.39
64052	瞞報	3	0.39
64053	兵來將擋	3	0.39
64054	瑤	3	0.39
64055	蚵架	3	0.39
64056	普達	3	0.39
64057	荷商	3	0.39
64058	三圍	3	0.39
64059	客貨	3	0.39
64060	安納波利斯	3	0.39
64061	交通站	3	0.39
64062	龔薩福	3	0.39
64063	羅葛威	3	0.39
64064	巴塞羅斯	3	0.39
64065	消費金	3	0.39
64066	場計	3	0.39
64067	收托量	3	0.39
64068	智興	3	0.39
64069	接踵	3	0.39
64070	阿馥馨	3	0.39
64071	王孟祺	3	0.39
64072	扎姆	3	0.39
64073	制震壁	3	0.39
64074	錳業	3	0.39
64075	超齡	3	0.39
64076	季－武俠	3	0.39
64077	汪兆謙	3	0.39
64078	史瓦蒂尼	3	0.39
64079	男生組	3	0.39
64080	版權費	3	0.39
64081	黃凱偉	3	0.39
64082	民銀	3	0.39
64083	調整好	3	0.39
64084	豬血糕	3	0.39
64085	大將之風	3	0.39
64086	比斯瓦斯	3	0.39
64087	麗水	3	0.39
64088	捷／	3	0.39
64089	縉	3	0.39
64090	竭誠歡迎	3	0.39
64091	捐物	3	0.39
64092	骷髏島	3	0.39
64093	籌得	3	0.39
64094	護衛隊	3	0.39
64095	軟法	3	0.39
64096	低功率	3	0.39
64097	格致	3	0.39
64098	劃線	3	0.39
64099	執行法	3	0.39
64100	爆漲	3	0.39
64101	無害化	3	0.39
64102	勞委會	3	0.39
64103	時興	3	0.39
64104	房地產商	3	0.39
64105	木質感	3	0.39
64106	洗車場	3	0.39
64107	純金	3	0.39
64108	拉開成	3	0.39
64109	消減	3	0.39
64110	陸漫／	3	0.39
64111	功女	3	0.39
64112	閻火	3	0.39
64113	因噎廢食	3	0.39
64114	古柏	3	0.39
64115	耶南德茲	3	0.39
64116	賴怡伶	3	0.39
64117	騰躍昇平	3	0.39
64118	矽鍍膜	3	0.39
64119	鬧成	3	0.39
64120	屈光	3	0.39
64121	擒拿	3	0.39
64122	油炸類	3	0.39
64123	國際金	3	0.39
64124	坌擊	3	0.39
64125	辜寬敏	3	0.39
64126	通信社	3	0.39
64127	杜境	3	0.39
64128	禁航	3	0.39
64129	世大福智	3	0.39
64130	合騎	3	0.39
64131	金率	3	0.39
64132	劉大年	3	0.39
64133	回說	3	0.39
64134	活動史	3	0.39
64135	敬老尊賢	3	0.39
64136	黎蕾	3	0.39
64137	多環芳烴	3	0.39
64138	摩崖	3	0.39
64139	逃竄	3	0.39
64140	漫延	3	0.39
64141	克里斯托弗·諾蘭	3	0.39
64142	謝麗惠	3	0.39
64143	暖熱	3	0.39
64144	陳心美	3	0.39
64145	林達德	3	0.39
64146	解宗沛	3	0.39
64147	平眉	3	0.39
64148	崙尾	3	0.39
64149	美南村	3	0.39
64150	匯出去	3	0.39
64151	平樂縣	3	0.39
64152	薛選	3	0.39
64153	圓球狀	3	0.39
64154	國計	3	0.39
64155	塑成	3	0.39
64156	張家豪	3	0.39
64157	王齊麟／	3	0.39
64158	荖	3	0.39
64159	港墘路	3	0.39
64160	監規	3	0.39
64161	教練機	3	0.39
64162	擒獲	3	0.39
64163	化妝品業	3	0.39
64164	成長期	3	0.39
64165	李鎮洋	3	0.39
64166	圍聚	3	0.39
64167	會客	3	0.39
64168	史丹福	3	0.39
64169	訂單量	3	0.39
64170	漂釀	3	0.39
64171	餐飯	3	0.39
64172	亞硝酸胺	3	0.39
64173	深意	3	0.39
64174	西蘭花	3	0.39
64175	帕拉迪諾	3	0.39
64176	博魯茨基	3	0.39
64177	甲狀腺腫	3	0.39
64178	皮克福德	3	0.39
64179	柏子仁	3	0.39
64180	鬚髮	3	0.39
64181	變價	3	0.39
64182	共產寺	3	0.39
64183	年學年度	3	0.39
64184	彈奏出來	3	0.39
64185	涼血止血	3	0.39
64186	高科技業	3	0.39
64187	鬥狠	3	0.39
64188	偏執系	3	0.39
64189	作怪	3	0.39
64190	綺拉‧奈特莉	3	0.39
64191	蔡文佳	3	0.39
64192	背向	3	0.39
64193	石武章	3	0.39
64194	廣告片	3	0.39
64195	苑裡	3	0.39
64196	老劉	3	0.39
64197	駛	3	0.39
64198	領主	3	0.39
64199	均富	3	0.39
64200	台中文	3	0.39
64201	蔡依珊	3	0.39
64202	包裝紙	3	0.39
64203	納百川	3	0.39
64204	伎	3	0.39
64205	捷乘	3	0.39
64206	戎裝	3	0.39
64207	龍安街	3	0.39
64208	嚇尿體	3	0.39
64209	中正東路	3	0.39
64210	提速	3	0.39
64211	分裂為	3	0.39
64212	伊沙姆	3	0.39
64213	內德	3	0.39
64214	關到	3	0.39
64215	歐日	3	0.39
64216	李雅菁	3	0.39
64217	煙塵	3	0.39
64218	慶輝	3	0.39
64219	劉嫌	3	0.39
64220	取信	3	0.39
64221	政治課	3	0.39
64222	范瑞君	3	0.39
64223	磨合期	3	0.39
64224	楊發倾	3	0.39
64225	念	3	0.39
64226	良伴	3	0.39
64227	交班	3	0.39
64228	吉林幫	3	0.39
64229	響堂寺	3	0.39
64230	開架式	3	0.39
64231	邯鄲市	3	0.39
64232	拂袖	3	0.39
64233	吊牌	3	0.39
64234	航廈站	3	0.39
64235	腎虛	3	0.39
64236	晉陽	3	0.39
64237	臨陣	3	0.39
64238	林秀蓉	3	0.39
64239	灰色調	3	0.39
64240	判陳	3	0.39
64241	衣紋	3	0.39
64242	道面	3	0.39
64243	八成三	3	0.39
64244	骷髏頭	3	0.39
64245	根深柢固	3	0.39
64246	老而彌新	3	0.39
64247	寇爾特	3	0.39
64248	華嚴洞	3	0.39
64249	布點	3	0.39
64250	大褂	3	0.39
64251	群倫	3	0.39
64252	西班牙籍	3	0.39
64253	顏廷棟	3	0.39
64254	親共	3	0.39
64255	黃志民	3	0.39
64256	普洱茶	3	0.39
64257	舵手	3	0.39
64258	高伯瑞	3	0.39
64259	簡史	3	0.39
64260	布蘭迪	3	0.39
64261	張登旺	3	0.39
64262	維義	3	0.39
64263	房產證	3	0.39
64264	看不慣	3	0.39
64265	磐石獎	3	0.39
64266	燭	3	0.39
64267	不盡然	3	0.39
64268	海河	3	0.39
64269	劉柏村	3	0.39
64270	寶蓮	3	0.39
64271	學工	3	0.39
64272	鄧先巧	3	0.39
64273	神國	3	0.39
64274	招開	3	0.39
64275	拉遠	3	0.39
64276	爆發期	3	0.39
64277	來勢	3	0.39
64278	收達	3	0.39
64279	順向	3	0.39
64280	桃園場	3	0.39
64281	千篇一律	3	0.39
64282	懲惡揚善	3	0.39
64283	特立獨行	3	0.39
64284	三代人	3	0.39
64285	阿莉	3	0.39
64286	鍾光先	3	0.39
64287	書畫院	3	0.39
64288	海峰	3	0.39
64289	三五好友	3	0.39
64290	減資款	3	0.39
64291	陳勝福	3	0.39
64292	蔡明燕	3	0.39
64293	費拉羅	3	0.39
64294	除塵	3	0.39
64295	雙關語	3	0.39
64296	潤髮乳	3	0.39
64297	產官界	3	0.39
64298	赤壁	3	0.39
64299	拉底省	3	0.39
64300	北埔	3	0.39
64301	詹融怡	3	0.39
64302	品業	3	0.39
64303	鳳陽	3	0.39
64304	朱旭明	3	0.39
64305	正心不動產	3	0.39
64306	烤肉組	3	0.39
64307	抱上	3	0.39
64308	書城	3	0.39
64309	保署	3	0.39
64310	自力救濟	3	0.39
64311	披薩組	3	0.39
64312	標竿獎	3	0.39
64313	書業	3	0.39
64314	鍾尚華	3	0.39
64315	班會	3	0.39
64316	領略到	3	0.39
64317	狂喜	3	0.39
64318	步子	3	0.39
64319	角地	3	0.39
64320	印第安納波利斯市	3	0.39
64321	公殉職	3	0.39
64322	蔡文姬	3	0.39
64323	航母群	3	0.39
64324	法系	3	0.39
64325	加元	3	0.39
64326	高規格	3	0.39
64327	尼森	3	0.39
64328	皇	3	0.39
64329	神鬼奇航	3	0.39
64330	皮囊	3	0.39
64331	美中歐	3	0.39
64332	尼森山	3	0.39
64333	李芳遠	3	0.39
64334	火環帶	3	0.39
64335	展覽品	3	0.39
64336	經驗值	3	0.39
64337	鰱	3	0.39
64338	後腦部	3	0.39
64339	話別	3	0.39
64340	求和	3	0.39
64341	寄至	3	0.39
64342	郵遞員	3	0.39
64343	馬玉明	3	0.39
64344	展示場	3	0.39
64345	昭然	3	0.39
64346	走累	3	0.39
64347	撈取	3	0.39
64348	桌遊展	3	0.39
64349	鏟除	3	0.39
64350	董哥	3	0.39
64351	果物	3	0.39
64352	陳澤杉	3	0.39
64353	意譯	3	0.39
64354	舞廳	3	0.39
64355	胡廣	3	0.39
64356	脫韁	3	0.39
64357	鄭淑文	3	0.39
64358	洪雅	3	0.39
64359	歐陽	3	0.39
64360	娘子	3	0.39
64361	通識課	3	0.39
64362	快刀	3	0.39
64363	繫鈴人	3	0.39
64364	佩里西奇	3	0.39
64365	林忻棣	3	0.39
64366	配售	3	0.39
64367	陳玉珍	3	0.39
64368	電展	3	0.39
64369	馮展華	3	0.39
64370	石線	3	0.39
64371	邱靖淳	3	0.39
64372	烹飪區	3	0.39
64373	體總	3	0.39
64374	戰馬	3	0.39
64375	八十多	3	0.39
64376	調貨	3	0.39
64377	一九三零年代	3	0.39
64378	琴鍵	3	0.39
64379	甘泉	3	0.39
64380	靈藥	3	0.39
64381	金丹	3	0.39
64382	群們	3	0.39
64383	擊劍	3	0.39
64384	螃蟹王	3	0.39
64385	智權	3	0.39
64386	排排坐	3	0.39
64387	尼凱塔	3	0.39
64388	茶馬	3	0.39
64389	暴雪	3	0.39
64390	復盛	3	0.39
64391	次長室	3	0.39
64392	柯芷伶	3	0.39
64393	路科	3	0.39
64394	狼人	3	0.39
64395	獸性	3	0.39
64396	江淮	3	0.39
64397	陳菊未	3	0.39
64398	李亮箴	3	0.39
64399	劉治昀	3	0.39
64400	開案率	3	0.39
64401	社會部	3	0.39
64402	價購案	3	0.39
64403	結穗	3	0.39
64404	冉齡軒	3	0.39
64405	前功盡棄	3	0.39
64406	一體成形	3	0.39
64407	管中閔案	3	0.39
64408	新船	3	0.39
64409	果形	3	0.39
64410	迫害到	3	0.39
64411	推桿	3	0.39
64412	稱冠	3	0.39
64413	栽培出	3	0.39
64414	住手	3	0.39
64415	老街區	3	0.39
64416	碳素	3	0.39
64417	殷一民	3	0.39
64418	退任	3	0.39
64419	讓售	3	0.39
64420	超酷	3	0.39
64421	釀災	3	0.39
64422	大豆粕	3	0.39
64423	隱匿度	3	0.39
64424	脫隊	3	0.39
64425	羅天一	3	0.39
64426	刈	3	0.39
64427	沈迷	3	0.39
64428	爆光	3	0.39
64429	重點式	3	0.39
64430	機給	3	0.39
64431	日生	3	0.39
64432	南華街	3	0.39
64433	想開	3	0.39
64434	同鄉人	3	0.39
64435	帶過來	3	0.39
64436	異中求同	3	0.39
64437	梅森號	3	0.39
64438	神盾艦	3	0.39
64439	勃克級	3	0.39
64440	茄萣區	3	0.39
64441	巴倫坦	3	0.39
64442	底渣	3	0.39
64443	牢靠	3	0.39
64444	密閉性	3	0.39
64445	壓軸場	3	0.39
64446	英格拉姆	3	0.39
64447	團進團出	3	0.39
64448	陳華盛	3	0.39
64449	馬赫	3	0.39
64450	扼腕	3	0.39
64451	瓏	3	0.39
64452	桃科	3	0.39
64453	岳陽市	3	0.39
64454	舞蹈社	3	0.39
64455	腎俞	3	0.39
64456	七成七	3	0.39
64457	賴峰民	3	0.39
64458	增程型	3	0.39
64459	三陰交	3	0.39
64460	愛管閒事	3	0.39
64461	開着卡車	3	0.39
64462	送貨車	3	0.39
64463	戰史館	3	0.39
64464	汲取到	3	0.39
64465	洪大	3	0.39
64466	高瞻遠矚	3	0.39
64467	帕	3	0.39
